country,city,lat,lng,population
Albania,Tirana,41.3272,19.8186,418495.0
Albania,Durrës,41.3133,19.4458,153614.0
Albania,Vlorë,40.45,19.4833,130827.0
Albania,Kamëz,41.3833,19.7667,126777.0
Albania,Elbasan,41.1111,20.0806,78703.0
Albania,Shkodër,42.0681,19.5119,76000.0
Albania,Fier,40.7167,19.55,55845.0
Albania,Korçë,40.6167,20.7667,51152.0
Albania,Sarandë,39.877,20.0,41000.0
Albania,Berat,40.7049,19.9497,36496.0
Albania,Lushnjë,40.9333,19.7,27000.0
Albania,Pogradec,40.9,20.65,20848.0
Albania,Kavajë,41.1842,19.5619,20192.0
Albania,Gjirokastër,40.0758,20.1389,19836.0
Albania,Fushë-Krujë,41.4833,19.7167,18477.0
Albania,Laç,41.6353,19.7131,17086.0
Albania,Sukth,41.3833,19.5333,15966.0
Albania,Buçimas,40.8914,20.6814,15687.0
Albania,Kukës,42.0833,20.4167,15643.0
Albania,Lezhë,41.7819,19.6444,15510.0
Albania,Patos,40.6841,19.6194,15397.0
Albania,Peshkopi,41.6833,20.4281,13251.0
Albania,Librazhd-Qendër,41.1969,20.3356,12691.0
Albania,Kuçovë,40.8039,19.9144,12654.0
Albania,Krujë,41.5108,19.7925,11721.0
Albania,Burrel,41.6083,20.0111,10862.0
Albania,Perondi,40.7789,19.9231,9005.0
Albania,Libonik,40.75,20.7167,8922.0
Albania,Rrëshen,41.7667,19.8833,8803.0
Albania,Belsh,40.9833,19.8833,8781.0
Albania,Gramsh,40.8667,20.1833,8440.0
Albania,Librazhd,41.1833,20.3167,6937.0
Albania,Përmet,40.2333,20.35,5945.0
Albania,Bajram Curri,42.3583,20.0761,5340.0
Albania,Tepelenë,40.2965,20.0186,4342.0
Albania,Çorovodë,40.5042,20.2272,4051.0
Albania,Ersekë,40.3333,20.6833,3746.0
Albania,Pukë,42.05,19.9,3607.0
Andorra,Andorra la Vella,42.5,1.5,22615.0
Andorra,Sant Pere,42.5,1.5,22256.0
Andorra,Escaldes-Engordany,42.5089,1.5408,15506.0
Andorra,Encamp,42.5361,1.5828,12826.0
Andorra,La Massana,42.5444,1.5144,11591.0
Andorra,Sant Julià de Lòria,42.465,1.4911,9915.0
Andorra,Canillo,42.5667,1.6,5781.0
Andorra,Ordino,42.555,1.5331,4858.0
Austria,Vienna,48.2083,16.3725,2223236.0
Austria,Graz,47.0708,15.4386,292630.0
Austria,Linz,48.3058,14.2864,211944.0
Austria,Lochau,47.5167,9.75,200000.0
Austria,Salzburg,47.8,13.045,155021.0
Austria,Innsbruck,47.2683,11.3933,130585.0
Austria,Klagenfurt,46.6167,14.3,101403.0
Austria,Wels,48.15,14.0167,65303.0
Austria,Villach,46.6167,13.85,65127.0
Austria,Sankt Pölten,48.2,15.6167,55514.0
Austria,Krems an der Donau,48.4167,15.6167,50000.0
Austria,Dornbirn,47.4139,9.7444,48067.0
Austria,Wiener Neustadt,47.8089,16.2325,44461.0
Austria,Steyr,48.0333,14.4167,38034.0
Austria,Feldkirch,47.2381,9.5983,33420.0
Austria,Bregenz,47.505,9.7492,29620.0
Austria,Leonding,48.2667,14.25,28698.0
Austria,Klosterneuburg,48.3042,16.3167,27058.0
Austria,Baden,48.0075,16.2344,26286.0
Austria,Wolfsberg,46.85,14.8333,25035.0
Austria,Leoben,47.3817,15.0972,24645.0
Austria,Traun,48.2217,14.2397,24477.0
Austria,Lustenau,47.4297,9.6597,23579.0
Austria,Amstetten,48.1167,14.8667,23569.0
Austria,Kapfenberg,47.4333,15.2833,22798.0
Austria,Hallein,47.6831,13.0969,21150.0
Austria,Mödling,48.0833,16.2667,20555.0
Austria,Kufstein,47.5833,12.1667,19126.0
Austria,Traiskirchen,48.0167,16.3,18858.0
Austria,Ansfelden,48.2083,14.2889,18251.0
Austria,Schwechat,48.1411,16.4786,18026.0
Austria,Braunau am Inn,48.2583,13.035,17095.0
Austria,Hohenems,47.3667,9.6667,16946.0
Austria,Stockerau,48.3833,16.2167,16916.0
Austria,Saalfelden am Steinernen Meer,47.4269,12.8483,16700.0
Austria,Telfs,47.2833,11.0667,16046.0
Austria,Bruck an der Mur,47.4167,15.2667,15837.0
Austria,Spittal an der Drau,46.7833,13.4833,15413.0
Austria,Perchtoldsdorf,48.1167,16.2667,15047.0
Austria,Bludenz,47.1333,9.8167,14956.0
Austria,Ternitz,47.7167,16.0333,14632.0
Austria,Eisenstadt,47.85,16.5167,14476.0
Austria,Feldkirchen,46.7167,14.1,14198.0
Austria,Bad Ischl,47.7203,13.6333,14133.0
Austria,Hall in Tirol,47.2833,11.5,13897.0
Austria,Wörgl,47.4833,12.0667,13811.0
Austria,Schwaz,47.35,11.7,13810.0
Austria,Marchtrenk,48.1917,14.1106,13603.0
Austria,Hard,47.4667,9.6667,13495.0
Austria,Feldbach,46.95,15.8833,13369.0
Austria,Gmunden,47.9181,13.7994,13191.0
Austria,Leibnitz,46.7831,15.545,13014.0
Austria,Korneuburg,48.3453,16.3331,12986.0
Austria,Neunkirchen,47.7333,16.0833,12879.0
Austria,Knittelfeld,47.215,14.8294,12626.0
Austria,Sankt Veit an der Glan,46.7667,14.3667,12547.0
Austria,Vöcklabruck,48.0086,13.6558,12299.0
Austria,Mistelbach,48.5667,16.5667,12036.0
Austria,Enns,48.2167,14.475,11937.0
Austria,Lienz,46.8297,12.7697,11935.0
Austria,Ried im Innkreis,48.21,13.4894,11903.0
Austria,Brunn am Gebirge,48.1,16.2833,11864.0
Austria,Rankweil,47.2667,9.65,11855.0
Austria,Bad Vöslau,47.9667,16.2167,11844.0
Austria,Groß-Enzersdorf,48.2,16.55,11817.0
Austria,Deutschlandsberg,46.8161,15.215,11721.0
Austria,Hollabrunn,48.5667,16.1,11681.0
Austria,Weiz,47.2169,15.6331,11627.0
Austria,Götzis,47.3331,9.6333,11473.0
Austria,Gänserndorf,48.3406,16.7175,11404.0
Austria,Waidhofen an der Ybbs,47.9667,14.7667,11333.0
Austria,Sankt Johann im Pongau,47.35,13.2,11235.0
Austria,Gerasdorf bei Wien,48.295,16.4675,11155.0
Austria,Trofaiach,47.426,15.0067,11125.0
Austria,Völkermarkt,46.6667,14.6333,10946.0
Austria,Ebreichsdorf,47.9667,16.4,10942.0
Austria,Seekirchen am Wallersee,47.9,13.1333,10764.0
Austria,Gleisdorf,47.1039,15.7083,10763.0
Austria,Zwettl,48.6033,15.1689,10722.0
Austria,Bischofshofen,47.4172,13.2194,10540.0
Austria,Imst,47.2394,10.7381,10504.0
Austria,Lauterach,47.4772,9.7314,10028.0
Austria,Strasshof an der Nordbahn,48.3194,16.6475,10009.0
Austria,Sankt Andrä,46.7667,14.8167,9957.0
Austria,Köflach,47.0667,15.0833,9888.0
Austria,Laakirchen,47.9828,13.8242,9861.0
Austria,Altmünster,47.9014,13.7514,9793.0
Austria,Zell am See,47.3167,12.8,9762.0
Austria,Sankt Johann in Tirol,47.5225,12.4256,9750.0
Austria,Purkersdorf,48.2092,16.1792,9701.0
Austria,Judenburg,47.1725,14.6603,9614.0
Austria,Perg,48.2503,14.6336,9459.0
Austria,Wiener Neudorf,48.0833,16.3167,9433.0
Austria,Voitsberg,47.0333,15.15,9403.0
Austria,Sierning,48.0447,14.31,9371.0
Austria,Sankt Valentin,48.1667,14.5333,9340.0
Austria,Rum,47.2872,11.4581,9337.0
Austria,Guntramsdorf,48.05,16.3167,9179.0
Austria,Berndorf,47.9428,16.1036,9064.0
Austria,Velden am Wörthersee,46.6,14.0333,8952.0
Belarus,Minsk,53.9006,27.5586,1992862.0
Belarus,Homyel’,52.4453,30.9842,501102.0
Belarus,Hrodna,53.6667,23.8333,361115.0
Belarus,Vitsyebsk,55.1917,30.2056,358395.0
Belarus,Mahilyow,53.9167,30.35,353110.0
Belarus,Brest,52.1347,23.6569,344470.0
Belarus,Babruysk,53.15,29.2333,207351.0
Belarus,Baranavichy,53.1333,26.0167,171361.0
Belarus,Pinsk,52.1153,26.1031,124295.0
Belarus,Mazyr,52.05,29.25,105152.0
Belarus,Lida,53.8956,25.2958,103916.0
Belarus,Orsha,54.5092,30.4258,102759.0
Belarus,Salihorsk,52.8,27.5333,97818.0
Belarus,Navapolatsk,55.5333,28.65,95717.0
Belarus,Maladzyechna,54.3208,26.8572,89068.0
Belarus,Polatsk,55.4833,28.8,79579.0
Belarus,Zhlobin,52.9,30.0333,76844.0
Belarus,Rechytsa,54.3667,30.4,65213.0
Belarus,Svyetlahorsk,52.6333,29.7333,62602.0
Belarus,Slutsk,53.0333,27.5667,60056.0
Belarus,Kobryn,52.2167,24.3667,52635.0
Belarus,Slonim,53.0833,25.3167,48907.0
Belarus,Vawkavysk,53.1667,24.4667,41510.0
Belarus,Kalinkavichy,52.125,29.3333,36941.0
Belarus,Smarhon,54.4836,26.4,35422.0
Belarus,Rahachow,53.1,30.05,31821.0
Belarus,Dzyarzhynsk,53.6833,27.1333,29796.0
Belarus,Asipovichy,53.2933,28.4756,29103.0
Belarus,Horki,54.2667,30.9833,28961.0
Belarus,Byaroza,52.55,24.9667,28376.0
Belarus,Navahrudak,53.5833,25.8167,27936.0
Belarus,Vilyeyka,54.4972,26.9111,26625.0
Belarus,Luninyets,52.25,26.8,23592.0
Belarus,Krychaw,53.7194,31.7139,23264.0
Belarus,Horad Smalyavichy,54.1,28.0667,22679.0
Belarus,Ivatsevichy,52.7167,25.3333,22377.0
Belarus,Mar’’ina Horka,53.5072,28.1522,20096.0
Belarus,Pruzhany,52.5567,24.4644,18994.0
Belarus,Pastavy,55.1167,26.8333,18618.0
Belarus,Fanipal’,53.75,27.3333,18252.0
Belarus,Dobrush,52.4167,31.3167,18083.0
Belarus,Hlybokaye,55.1333,27.6833,17746.0
Belarus,Stowbtsy,53.4833,26.7333,17737.0
Belarus,Zaslawye,54.0083,27.2847,17404.0
Belarus,Lyepyel,54.875,28.6944,17106.0
Belarus,Ashmyany,54.425,25.9375,16787.0
Belarus,Bykhaw,53.5167,30.25,16349.0
Belarus,Ivanava,52.1333,25.55,16172.0
Belarus,Nyasvizh,53.2167,26.6667,15968.0
Belarus,Zhytkavichy,52.2333,27.8667,15950.0
Belarus,Lahoysk,54.2,27.85,15565.0
Belarus,Shchuchyn,53.6167,24.7333,15371.0
Belarus,Astravyets,54.6136,25.9553,15116.0
Belarus,Klimavichy,53.6167,31.95,15020.0
Belarus,Kastsyukovichy,53.3333,32.05,14870.0
Belarus,Shklow,54.2236,30.2864,14870.0
Belarus,Drahichyn,52.1833,25.15,14804.0
Belarus,Masty,53.417,24.55,14447.0
Belarus,Zhabinka,52.2006,24.0233,14418.0
Belarus,Stolin,51.8833,26.85,13785.0
Belarus,Hantsavichy,52.75,26.4333,13355.0
Belarus,Khoyniki,51.8892,29.9644,13167.0
Belarus,Malaryta,51.7833,24.0833,12735.0
Belarus,Lyelchytsy,51.7894,28.3214,12334.0
Belarus,Mikashevichy,52.2203,27.4736,12222.0
Belarus,Novalukoml’,54.6569,29.15,11841.0
Belarus,Haradok,55.4667,30.0,11533.0
Belarus,Byerazino,53.8333,28.9833,11366.0
Belarus,Lyuban,52.7819,28.0525,11339.0
Belarus,Klyetsk,53.0636,26.6372,11248.0
Belarus,Byelaazyorsk,52.45,25.1667,10984.0
Belarus,Staryya Darohi,53.0394,28.265,10898.0
Belarus,Uzda,53.4661,27.2244,10619.0
Belarus,Lyakhavichy,53.0333,26.2667,10605.0
Belarus,Machulishchy,53.7814,27.5958,10583.0
Belarus,Chervyen,53.7078,28.4322,10545.0
Belarus,Pyetrykaw,52.1333,28.5,10401.0
Belarus,Baran,54.4833,30.3333,10245.0
Belarus,Mstsislaw,54.0167,31.7167,10019.0
Belarus,Valozhyn,54.0833,26.5167,10015.0
Belarus,Kapyl,53.15,27.0917,9985.0
Belarus,Chavusy,53.8075,30.9714,9817.0
Belarus,Skidal’,53.5833,24.25,9707.0
Belarus,Byalynichy,53.9956,29.7094,9670.0
Belarus,Talachyn,54.4167,29.7,9666.0
Belarus,Byarozawka,53.7167,25.5,9521.0
Belarus,Braslaw,55.6391,27.0318,9419.0
Belarus,Chachersk,52.9161,30.9161,8927.0
Belarus,Yelsk,51.8167,29.15,8724.0
Belarus,Vyetka,52.5667,31.1833,8599.0
Belarus,Buda-Kashalyova,52.7167,30.5667,8581.0
Belgium,Brussels,50.8467,4.3525,1249597.0
Belgium,Antwerp,51.2178,4.4003,565039.0
Belgium,Gent,51.0536,3.7253,265086.0
Belgium,Charleroi,50.4167,4.4442,204322.0
Belgium,Liège,50.6397,5.5706,195278.0
Belgium,Schaarbeek,50.8675,4.3736,132799.0
Belgium,Anderlecht,50.8333,4.3333,120887.0
Belgium,Bruges,51.2089,3.2242,118509.0
Belgium,Namur,50.4667,4.8667,114007.0
Belgium,Moortebeek,50.8547,4.3386,97979.0
Belgium,Mons,50.4547,3.9525,95299.0
Belgium,Aalst,50.9383,4.0392,88854.0
Belgium,Mechelen,51.0281,4.4803,86921.0
Belgium,Deurne,51.2247,4.4625,82270.0
Belgium,La Louvière,50.4667,4.1833,80986.0
Belgium,Sint-Niklaas,51.1667,4.1333,80167.0
Belgium,Kortrijk,50.8275,3.2658,77741.0
Belgium,Hasselt,50.9304,5.3383,77651.0
Belgium,Ostend,51.2258,2.9194,71557.0
Belgium,Tournai,50.6056,3.3881,69554.0
Belgium,Genk,50.9653,5.5006,66110.0
Belgium,Roeselare,50.9333,3.1167,64495.0
Belgium,Seraing,50.5986,5.5122,64270.0
Belgium,Laeken,50.8778,4.3558,60295.0
Belgium,Mouscron,50.7333,3.2167,58234.0
Belgium,Forest,50.8131,4.3247,56581.0
Belgium,Verviers,50.5835,5.8641,55198.0
Belgium,Jette,50.8667,4.3333,52728.0
Belgium,Beveren,51.2,4.25,50281.0
Belgium,Etterbeek,50.8333,4.3833,48473.0
Belgium,Beringen,51.0507,5.2216,46065.0
Belgium,Borgerhout,51.2167,4.4333,45769.0
Belgium,Dendermonde,51.0333,4.1,45673.0
Belgium,Merksem,51.2428,4.4414,44808.0
Belgium,Deinze,50.9833,3.5333,44315.0
Belgium,Turnhout,51.3231,4.9483,44136.0
Belgium,Vilvoorde,50.9333,4.4167,44015.0
Belgium,Berchem,51.2,4.4167,43180.0
Belgium,Heist-op-den-Berg,51.0758,4.7286,42950.0
Belgium,Lokeren,51.1,3.9833,42703.0
Belgium,Evere,50.8667,4.4,42656.0
Belgium,Dilbeek,50.845,4.265,42434.0
Belgium,Hoboken,51.1667,4.3667,41220.0
Belgium,Geel,51.1661,4.9919,41146.0
Belgium,Sint-Truiden,50.8156,5.1868,40672.0
Belgium,Herstal,50.6644,5.63,39958.0
Belgium,Braine-l’Alleud,50.6833,4.3667,39837.0
Belgium,Ninove,50.8333,4.0167,39626.0
Belgium,Halle,50.7361,4.2372,39096.0
Belgium,Waregem,50.8833,3.4167,38347.0
Belgium,Wilrijk,51.1667,4.3833,38319.0
Belgium,Brasschaat,51.2914,4.495,38223.0
Belgium,Mechelen-aan-de-Maas,50.9967,5.7025,38193.0
Belgium,Grimbergen,50.9333,4.3833,37355.0
Belgium,Mol,51.1842,5.1156,37022.0
Belgium,Lierre,51.1311,4.5697,36646.0
Belgium,Tienen,50.8075,4.9372,36581.0
Belgium,Châtelet,50.4039,4.5253,36101.0
Belgium,Evergem,51.1167,3.7,35239.0
Belgium,Zaventem,50.8667,4.4667,35184.0
Belgium,Ieper,50.8508,2.885,35039.0
Belgium,Schoten,51.25,4.5,34462.0
Belgium,Wavre,50.7147,4.6107,34305.0
Belgium,Lommel,51.2317,5.311,34044.0
Belgium,Sint-Pieters-Leeuw,50.7833,4.25,34038.0
Belgium,Menen,50.8,3.1167,33982.0
Belgium,Binche,50.4103,4.1652,33598.0
Belgium,Geraardsbergen,50.7667,3.8667,33403.0
Belgium,Knokke-Heist,51.3333,3.2833,33097.0
Belgium,Asse,50.9,4.2,32958.0
Belgium,Bilzen,50.873,5.5163,32318.0
Belgium,Sint-Amandsberg,51.0539,3.7492,32151.0
Belgium,Oudenaarde,50.85,3.6,31866.0
Belgium,Wevelgem,50.8,3.1667,31412.0
Belgium,Courcelles,50.4667,4.3667,31376.0
Belgium,Tongeren,50.7807,5.4623,31142.0
Belgium,Arlon,49.6836,5.8167,30818.0
Belgium,Kessel-Lo,50.9,4.75,30317.0
Belgium,Waterloo,50.7175,4.3979,30174.0
Belgium,Aarschot,50.9875,4.8333,29965.0
Belgium,Temse,51.1167,4.2,29528.0
Belgium,Brecht,51.3494,4.6394,29454.0
Belgium,Ath,50.6167,3.7667,29164.0
Belgium,Izegem,50.9167,3.2,28845.0
Belgium,Nivelles,50.5833,4.3167,28521.0
Belgium,Herentals,51.1767,4.8364,28272.0
Belgium,Ans,50.6625,5.52,28238.0
Belgium,Harelbeke,50.85,3.3,27886.0
Belgium,Soignies,50.5667,4.0667,27603.0
Belgium,Andenne,50.4833,5.1,27573.0
Belgium,Sint-Joost-ten-Node,50.85,4.3833,27497.0
Belgium,Kapellen,51.3167,4.4333,26981.0
Belgium,Ronse,50.75,3.6,26702.0
Belgium,Zottegem,50.8667,3.8,26373.0
Belgium,Willebroek,51.0667,4.3667,26223.0
Belgium,Flémalle-Haute,50.6011,5.4628,26174.0
Belgium,Mortsel,51.1667,4.4667,26157.0
Belgium,Gembloux,50.561,4.697,25933.0
Belgium,Tubize,50.693,4.2047,25914.0
Belgium,Lanaken,50.8925,5.6497,25818.0
Bosnia and Herzegovina,Sarajevo,43.8564,18.4131,244000.0
Bosnia and Herzegovina,Banja Luka,44.7725,17.1925,185042.0
Bosnia and Herzegovina,Bijeljina,44.7567,19.2156,114663.0
Bosnia and Herzegovina,Tuzla,44.5384,18.6671,110979.0
Bosnia and Herzegovina,Mostar,43.3436,17.8075,105448.0
Bosnia and Herzegovina,Prijedor,44.9808,16.7133,89397.0
Bosnia and Herzegovina,Zenica,44.2017,17.9039,70553.0
Bosnia and Herzegovina,Doboj,44.7333,18.1333,68514.0
Bosnia and Herzegovina,Ilidža,43.8331,18.3039,66730.0
Bosnia and Herzegovina,Cazin,44.9667,15.9333,66149.0
Bosnia and Herzegovina,Zvornik,44.3833,19.1,63686.0
Bosnia and Herzegovina,Živinice,44.4493,18.6498,57765.0
Bosnia and Herzegovina,Bihać,44.8147,15.8692,56261.0
Bosnia and Herzegovina,Travnik,44.2264,17.6597,53482.0
Bosnia and Herzegovina,Lukavac,44.5333,18.5333,46731.0
Bosnia and Herzegovina,Gračanica,44.7031,18.3101,45220.0
Bosnia and Herzegovina,Tešanj,44.6119,17.9855,43063.0
Bosnia and Herzegovina,Visoko,43.9894,18.1806,39938.0
Bosnia and Herzegovina,Brčko,44.8783,18.8092,39893.0
Bosnia and Herzegovina,Srebrenik,44.7082,18.4883,39678.0
Bosnia and Herzegovina,Gradačac,44.8785,18.4276,39340.0
Bosnia and Herzegovina,Donji Kakanj,44.1311,18.0972,37441.0
Bosnia and Herzegovina,Stara Gora,43.7538,18.3689,36976.0
Bosnia and Herzegovina,Bugojno,44.05,17.45,36750.0
Bosnia and Herzegovina,Maglaj,44.5478,18.1,34980.0
Bosnia and Herzegovina,Žepče,44.4333,18.0333,31582.0
Bosnia and Herzegovina,Trebinje,42.7089,18.3217,31433.0
Bosnia and Herzegovina,Široki Brijeg,43.3667,17.5833,28929.0
Bosnia and Herzegovina,Ljubuški,43.1981,17.5467,28184.0
Bosnia and Herzegovina,Čapljina,43.11,17.7,28122.0
Bosnia and Herzegovina,Vogošća,43.9,18.35,26343.0
Bosnia and Herzegovina,Vitez,44.1585,17.7885,25836.0
Bosnia and Herzegovina,Novi Travnik,44.1748,17.6634,25107.0
Bosnia and Herzegovina,Hadžići,43.8236,18.2211,23891.0
Bosnia and Herzegovina,Gornji Vakuf,43.9333,17.5833,22304.0
Bosnia and Herzegovina,Pale,43.8167,18.5667,22282.0
Bosnia and Herzegovina,Kiseljak,43.95,18.0833,20722.0
Bosnia and Herzegovina,Posušje,43.4722,17.3267,20477.0
Bosnia and Herzegovina,Bratunac,44.1839,19.3308,20340.0
Bosnia and Herzegovina,Orašje,45.0336,18.6933,19861.0
Bosnia and Herzegovina,Ilijaš,43.9583,18.2667,19603.0
Bosnia and Herzegovina,Odžak,45.0246,18.3211,18821.0
Bosnia and Herzegovina,Ključ,44.5333,16.7667,18714.0
Bosnia and Herzegovina,Busovača,44.0978,17.8783,18488.0
Bosnia and Herzegovina,Čitluk,43.2286,17.7008,18140.0
Bosnia and Herzegovina,Banovići,44.4089,18.5287,17131.0
Bosnia and Herzegovina,Sanski Most,44.7667,16.6667,16913.0
Bosnia and Herzegovina,Brod,45.1333,17.9833,16619.0
Bosnia and Herzegovina,Lopare,44.635,18.8433,15357.0
Bosnia and Herzegovina,Stolac,43.0839,17.9592,14889.0
Bosnia and Herzegovina,Breza,44.021,18.261,14564.0
Bosnia and Herzegovina,Donji Vakuf,44.15,17.4,13985.0
Bosnia and Herzegovina,Srebrenica,44.1,19.3,13409.0
Bosnia and Herzegovina,Derventa,44.98,17.91,12680.0
Bosnia and Herzegovina,Goražde,43.6667,18.9778,12512.0
Bosnia and Herzegovina,Fojnica,43.9595,17.9029,12356.0
Bosnia and Herzegovina,Kladanj,44.2267,18.6927,12348.0
Bosnia and Herzegovina,Foča,43.5,18.7833,12334.0
Bosnia and Herzegovina,Sapna,44.4917,19.0028,12136.0
Bosnia and Herzegovina,Jajce,44.3417,17.2694,12000.0
Bosnia and Herzegovina,Vlasenica,44.1833,18.9333,11467.0
Bosnia and Herzegovina,Milići,44.1703,19.0919,11441.0
Bosnia and Herzegovina,Gradiška,45.1458,17.2539,11122.0
Bosnia and Herzegovina,Bileća,42.8667,18.4333,10807.0
Bosnia and Herzegovina,Rogatica,43.7989,19.0036,10723.0
Bosnia and Herzegovina,Jablanica,43.662,17.7618,10580.0
Bosnia and Herzegovina,Čelić,44.7211,18.8203,10502.0
Bosnia and Herzegovina,Bosanska Krupa,44.8833,16.15,10196.0
Bosnia and Herzegovina,Olovo,44.1277,18.5807,10175.0
Bosnia and Herzegovina,Novi Grad,45.0481,16.3769,10120.0
Bosnia and Herzegovina,Vareš,44.1644,18.3283,9556.0
Bosnia and Herzegovina,Livno,43.8269,17.0081,9045.0
Bosnia and Herzegovina,Gacko,43.1667,18.5333,8990.0
Bulgaria,Sofia,42.6979,23.3217,1404116.0
Bulgaria,Varna,43.2114,27.9111,350745.0
Bulgaria,Plovdiv,42.1434,24.751,346893.0
Bulgaria,Burgas,42.503,27.4702,210284.0
Bulgaria,Stara Zagora,42.4333,25.65,142746.0
Bulgaria,Ruse,43.8445,25.9539,140537.0
Bulgaria,Pleven,43.4167,24.6167,119596.0
Bulgaria,Sliven,42.6833,26.3333,115241.0
Bulgaria,Pernik,42.6,23.033,97181.0
Bulgaria,Haskovo,41.933,25.567,94156.0
Bulgaria,Kazanlak,42.617,25.4,89197.0
Bulgaria,Dobrich,43.5667,27.8333,87361.0
Bulgaria,Yambol,42.4833,26.5,83861.0
Bulgaria,Shumen,43.2746,26.9349,81207.0
Bulgaria,Blagoevgrad,42.0227,23.0975,77441.0
Bulgaria,Pazardzhik,42.1935,24.3328,73931.0
Bulgaria,Veliko Tarnovo,43.0787,25.6283,66943.0
Bulgaria,Asenovgrad,42.0167,24.8667,65962.0
Bulgaria,Targovishte,43.25,26.583,57264.0
Bulgaria,Vratsa,43.2121,23.5444,55451.0
Bulgaria,Dimitrovgrad,42.05,25.6,53557.0
Bulgaria,Kardzhali,41.65,25.367,51841.0
Bulgaria,Gabrovo,42.8742,25.3178,51398.0
Bulgaria,Vidin,43.9931,22.8722,46269.0
Bulgaria,Velingrad,42.0167,24.0,45803.0
Bulgaria,Kyustendil,42.2797,22.687,43534.0
Bulgaria,Montana,43.4086,23.2257,40044.0
Bulgaria,Samokov,42.33,23.55,35384.0
Bulgaria,Smolyan,41.583,24.7,34465.0
Bulgaria,Dupnitsa,42.265,23.1185,33705.0
Bulgaria,Silistra,44.1092,27.2654,33480.0
Bulgaria,Gotse Delchev,41.5667,23.7333,33208.0
Bulgaria,Razgrad,43.5409,26.5288,32391.0
Bulgaria,Lovech,43.1348,24.7115,31899.0
Bulgaria,Panagyurishte,42.5031,24.1839,29992.0
Bulgaria,Petrich,41.3981,23.2069,29479.0
Bulgaria,Gorna Oryahovitsa,43.1304,25.7041,29423.0
Bulgaria,Aytos,42.7,27.25,27326.0
Bulgaria,Sandanski,41.5681,23.2823,26914.0
Bulgaria,Rakovski,42.3,24.9667,25326.0
Bulgaria,Harmanli,41.9333,25.9,24947.0
Bulgaria,Peshtera,42.033,24.3,23972.0
Bulgaria,Byala Slatina,43.467,23.933,22716.0
Bulgaria,Svishtov,43.6113,25.3569,22584.0
Bulgaria,Karnobat,42.65,26.983,22464.0
Bulgaria,Nova Zagora,42.483,26.017,22175.0
Bulgaria,Sevlievo,43.0207,25.0945,22035.0
Bulgaria,Mezdra,43.15,23.7,21726.0
Bulgaria,Lom,43.8256,23.2375,21425.0
Bulgaria,Teteven,42.917,24.267,21374.0
Bulgaria,Karlovo,42.642,24.8082,21339.0
Bulgaria,Botevgrad,42.9,23.78,20602.0
Bulgaria,Troyan,42.8915,24.7105,19984.0
Bulgaria,Svilengrad,41.767,26.2,18129.0
Bulgaria,Rakitovo,41.9898,24.0866,16444.0
Bulgaria,Veliki Preslav,43.1667,26.8167,14960.0
Bulgaria,Popovo,43.3496,26.227,14940.0
Bulgaria,Pomorie,42.5569,27.6405,14856.0
Bulgaria,Chirpan,42.1981,25.3304,14672.0
Bulgaria,Nesebar,42.6595,27.7247,14596.0
Bulgaria,Garmen,41.6,23.8167,14439.0
Bulgaria,Ihtiman,42.433,23.817,13617.0
Bulgaria,Novi Iskar,42.8226,23.3538,13491.0
Bulgaria,Parvomay,42.1,25.2167,13180.0
Bulgaria,Radomir,42.5457,22.9623,12975.0
Bulgaria,Straldzha,42.6,26.683,12781.0
Bulgaria,Novi Pazar,43.35,27.2,12710.0
Bulgaria,Berkovitsa,43.2371,23.1251,12589.0
Bulgaria,Sungurlare,42.7669,26.7831,12559.0
Bulgaria,Balchik,43.4233,28.142,12429.0
Bulgaria,Razlog,41.8865,23.468,12232.0
Bulgaria,Provadia,43.1694,27.4428,12129.0
Bulgaria,Bankya,42.7069,23.1472,11969.0
Bulgaria,Valchedram,43.7,23.45,11934.0
Bulgaria,Topolovgrad,42.085,26.337,11681.0
Bulgaria,Radnevo,42.3,25.933,11504.0
Bulgaria,Kostinbrod,42.817,23.217,11411.0
Bulgaria,Kozloduy,43.7833,23.7333,11331.0
Bulgaria,Stamboliyski,42.133,24.533,11282.0
Bulgaria,Kavarna,43.4361,28.3394,11202.0
Bulgaria,Bratsigovo,42.017,24.367,10855.0
Bulgaria,Dospat,41.6436,24.1597,10536.0
Bulgaria,Etropole,42.8333,24.0,10316.0
Bulgaria,Knezha,43.4931,24.0806,10136.0
Bulgaria,Avren,43.1139,27.6693,10047.0
Bulgaria,Levski,43.3592,25.1358,9866.0
Bulgaria,Tsarevo,42.1669,27.85,9813.0
Bulgaria,Belitsa,41.95,23.5667,9801.0
Bulgaria,Pavlikeni,43.2375,25.3074,9757.0
Bulgaria,Elhovo,42.172,26.5694,9299.0
Bulgaria,Momchilgrad,41.533,25.417,9235.0
Bulgaria,Lukovit,43.2102,24.1629,9205.0
Bulgaria,Bansko,41.8385,23.4888,9058.0
Bulgaria,Krichim,42.05,24.4667,9038.0
Bulgaria,Omurtag,43.1069,26.4198,9003.0
Bulgaria,Tutrakan,44.039,26.6194,8877.0
Bulgaria,Devnya,43.218,27.558,8857.0
Bulgaria,Sredets,42.3475,27.1789,8504.0
Croatia,Zagreb,45.8131,15.9772,767131.0
Croatia,Split,43.51,16.44,160577.0
Croatia,Rijeka,45.3333,14.4333,107964.0
